#r	psi(r)	exact_f0(r)
0.691777	0.346361	0.346363
0.691848	0.346372	0.346374
0.691919	0.346383	0.346385
0.69199	0.346394	0.346396
0.692061	0.346405	0.346407
0.692132	0.346416	0.346418
0.692203	0.346427	0.346428
0.692274	0.346438	0.346439
0.692345	0.346449	0.34645
0.692416	0.346459	0.346461
0.692487	0.34647	0.346472
0.692558	0.346481	0.346483
0.692629	0.346492	0.346494
0.6927	0.346503	0.346505
0.692771	0.346514	0.346516
0.692842	0.346525	0.346527
0.692913	0.346536	0.346538
0.692984	0.346547	0.346549
0.693056	0.346558	0.34656
0.693127	0.346569	0.34657
0.693198	0.34658	0.346581
0.693269	0.34659	0.346592
0.69334	0.346601	0.346603
0.693411	0.346612	0.346614
0.693482	0.346623	0.346625
0.693553	0.346634	0.346636
0.693624	0.346645	0.346647
0.693695	0.346656	0.346658
0.693766	0.346667	0.346668
0.693837	0.346678	0.346679
0.693908	0.346688	0.34669
0.69398	0.346699	0.346701
0.694051	0.34671	0.346712
0.694122	0.346721	0.346723
0.694193	0.346732	0.346734
0.694264	0.346743	0.346745
0.694335	0.346754	0.346755
0.694406	0.346764	0.346766
0.694477	0.346775	0.346777
0.694549	0.346786	0.346788
0.69462	0.346797	0.346799
0.694691	0.346808	0.34681
0.694762	0.346819	0.346821
0.694833	0.34683	0.346831
0.694904	0.34684	0.346842
0.694976	0.346851	0.346853
0.695047	0.346862	0.346864
0.695118	0.346873	0.346875
0.695189	0.346884	0.346886
0.69526	0.346895	0.346896
0.695332	0.346905	0.346907
0.695403	0.346916	0.346918
0.695474	0.346927	0.346929
0.695545	0.346938	0.34694
0.695616	0.346949	0.34695
0.695688	0.346959	0.346961
0.695759	0.34697	0.346972
0.69583	0.346981	0.346983
0.695901	0.346992	0.346994
0.695973	0.347003	0.347004
0.696044	0.347013	0.347015
0.696115	0.347024	0.347026
0.696186	0.347035	0.347037
0.696258	0.347046	0.347048
0.696329	0.347057	0.347058
0.6964	0.347067	0.347069
0.696471	0.347078	0.34708
0.696543	0.347089	0.347091
0.696614	0.3471	0.347102
0.696685	0.347111	0.347112
0.696757	0.347121	0.347123
0.696828	0.347132	0.347134
0.696899	0.347143	0.347145
0.69697	0.347154	0.347155
0.697042	0.347164	0.347166
0.697113	0.347175	0.347177
0.697184	0.347186	0.347188
0.697256	0.347197	0.347198
0.697327	0.347207	0.347209
0.697398	0.347218	0.34722
0.69747	0.347229	0.347231
0.697541	0.34724	0.347241
0.697613	0.34725	0.347252
0.697684	0.347261	0.347263
0.697755	0.347272	0.347274
0.697827	0.347283	0.347284
0.697898	0.347293	0.347295
0.697969	0.347304	0.347306
0.698041	0.347315	0.347317
0.698112	0.347325	0.347327
0.698184	0.347336	0.347338
0.698255	0.347347	0.347349
0.698326	0.347358	0.347359
0.698398	0.347368	0.34737
0.698469	0.347379	0.347381
0.698541	0.34739	0.347392
0.698612	0.3474	0.347402
0.698683	0.347411	0.347413
0.698755	0.347422	0.347424
0.698826	0.347433	0.347434
0.698898	0.347443	0.347445
0.698969	0.347454	0.347456
0.699041	0.347465	0.347466
0.699112	0.347475	0.347477
0.699184	0.347486	0.347488
0.699255	0.347497	0.347499
0.699326	0.347507	0.347509
0.699398	0.347518	0.34752
0.699469	0.347529	0.347531
0.699541	0.347539	0.347541
0.699612	0.34755	0.347552
0.699684	0.347561	0.347563
0.699755	0.347571	0.347573
0.699827	0.347582	0.347584
0.699898	0.347593	0.347595
0.69997	0.347603	0.347605
0.700041	0.347614	0.347616
0.700113	0.347625	0.347627
0.700185	0.347635	0.347637
0.700256	0.347646	0.347648
0.700328	0.347657	0.347658
0.700399	0.347667	0.347669
0.700471	0.347678	0.34768
0.700542	0.347689	0.34769
0.700614	0.347699	0.347701
0.700685	0.34771	0.347712
0.700757	0.34772	0.347722
0.700828	0.347731	0.347733
0.7009	0.347742	0.347744
0.700972	0.347752	0.347754
0.701043	0.347763	0.347765
0.701115	0.347774	0.347775
0.701186	0.347784	0.347786
0.701258	0.347795	0.347797
0.70133	0.347805	0.347807
0.701401	0.347816	0.347818
0.701473	0.347827	0.347828
0.701545	0.347837	0.347839
0.701616	0.347848	0.34785
0.701688	0.347858	0.34786
0.701759	0.347869	0.347871
0.701831	0.34788	0.347881
0.701903	0.34789	0.347892
0.701974	0.347901	0.347903
0.702046	0.347911	0.347913
0.702118	0.347922	0.347924
0.702189	0.347932	0.347934
0.702261	0.347943	0.347945
0.702333	0.347954	0.347955
0.702404	0.347964	0.347966
0.702476	0.347975	0.347977
0.702548	0.347985	0.347987
0.702619	0.347996	0.347998
0.702691	0.348006	0.348008
0.702763	0.348017	0.348019
0.702835	0.348028	0.348029
0.702906	0.348038	0.34804
0.702978	0.348049	0.348051
0.70305	0.348059	0.348061
0.703121	0.34807	0.348072
0.703193	0.34808	0.348082
0.703265	0.348091	0.348093
0.703337	0.348101	0.348103
0.703408	0.348112	0.348114
0.70348	0.348122	0.348124
0.703552	0.348133	0.348135
0.703624	0.348143	0.348145
0.703695	0.348154	0.348156
0.703767	0.348165	0.348166
0.703839	0.348175	0.348177
0.703911	0.348186	0.348187
0.703983	0.348196	0.348198
0.704054	0.348207	0.348208
0.704126	0.348217	0.348219
0.704198	0.348228	0.348229
0.70427	0.348238	0.34824
0.704342	0.348249	0.34825
0.704413	0.348259	0.348261
0.704485	0.34827	0.348271
0.704557	0.34828	0.348282
0.704629	0.348291	0.348292
0.704701	0.348301	0.348303
0.704773	0.348312	0.348313
0.704844	0.348322	0.348324
0.704916	0.348332	0.348334
0.704988	0.348343	0.348345
0.70506	0.348353	0.348355
0.705132	0.348364	0.348366
0.705204	0.348374	0.348376
0.705276	0.348385	0.348387
0.705348	0.348395	0.348397
0.705419	0.348406	0.348408
0.705491	0.348416	0.348418
0.705563	0.348427	0.348429
0.705635	0.348437	0.348439
0.705707	0.348448	0.348449
0.705779	0.348458	0.34846
0.705851	0.348468	0.34847
0.705923	0.348479	0.348481
0.705995	0.348489	0.348491
0.706067	0.3485	0.348502
0.706139	0.34851	0.348512
0.706211	0.348521	0.348523
0.706282	0.348531	0.348533
0.706354	0.348542	0.348543
0.706426	0.348552	0.348554
0.706498	0.348562	0.348564
0.70657	0.348573	0.348575
0.706642	0.348583	0.348585
0.706714	0.348594	0.348595
0.706786	0.348604	0.348606
0.706858	0.348614	0.348616
0.70693	0.348625	0.348627
0.707002	0.348635	0.348637
0.707074	0.348646	0.348648
0.707146	0.348656	0.348658
0.707218	0.348666	0.348668
0.70729	0.348677	0.348679
0.707362	0.348687	0.348689
0.707434	0.348698	0.348699
0.707506	0.348708	0.34871
0.707578	0.348718	0.34872
0.70765	0.348729	0.348731
0.707722	0.348739	0.348741
0.707795	0.348749	0.348751
0.707867	0.34876	0.348762
0.707939	0.34877	0.348772
0.708011	0.348781	0.348782
0.708083	0.348791	0.348793
0.708155	0.348801	0.348803
0.708227	0.348812	0.348814
0.708299	0.348822	0.348824
0.708371	0.348832	0.348834
0.708443	0.348843	0.348845
0.708515	0.348853	0.348855
0.708587	0.348863	0.348865
0.70866	0.348874	0.348876
0.708732	0.348884	0.348886
0.708804	0.348894	0.348896
0.708876	0.348905	0.348907
0.708948	0.348915	0.348917
0.70902	0.348925	0.348927
0.709092	0.348936	0.348938
0.709164	0.348946	0.348948
0.709237	0.348956	0.348958
0.709309	0.348967	0.348969
0.709381	0.348977	0.348979
0.709453	0.348987	0.348989
0.709525	0.348998	0.349
0.709597	0.349008	0.34901
0.70967	0.349018	0.34902
0.709742	0.349029	0.349031
0.709814	0.349039	0.349041
0.709886	0.349049	0.349051
0.709958	0.34906	0.349061
0.710031	0.34907	0.349072
0.710103	0.34908	0.349082
0.710175	0.34909	0.349092
0.710247	0.349101	0.349103
0.710319	0.349111	0.349113
0.710392	0.349121	0.349123
0.710464	0.349132	0.349133
0.710536	0.349142	0.349144
0.710608	0.349152	0.349154
0.710681	0.349162	0.349164
0.710753	0.349173	0.349175
0.710825	0.349183	0.349185
0.710897	0.349193	0.349195
0.71097	0.349203	0.349205
0.711042	0.349214	0.349216
0.711114	0.349224	0.349226
0.711187	0.349234	0.349236
0.711259	0.349244	0.349246
0.711331	0.349255	0.349257
0.711403	0.349265	0.349267
0.711476	0.349275	0.349277
0.711548	0.349285	0.349287
0.71162	0.349296	0.349298
0.711693	0.349306	0.349308
0.711765	0.349316	0.349318
0.711837	0.349326	0.349328
0.71191	0.349337	0.349339
0.711982	0.349347	0.349349
0.712054	0.349357	0.349359
0.712127	0.349367	0.349369
0.712199	0.349377	0.349379
0.712271	0.349388	0.34939
0.712344	0.349398	0.3494
0.712416	0.349408	0.34941
0.712489	0.349418	0.34942
0.712561	0.349429	0.34943
0.712633	0.349439	0.349441
0.712706	0.349449	0.349451
0.712778	0.349459	0.349461
0.712851	0.349469	0.349471
0.712923	0.349479	0.349481
0.712995	0.34949	0.349492
0.713068	0.3495	0.349502
0.71314	0.34951	0.349512
0.713213	0.34952	0.349522
0.713285	0.34953	0.349532
0.713358	0.349541	0.349543
0.71343	0.349551	0.349553
0.713502	0.349561	0.349563
0.713575	0.349571	0.349573
0.713647	0.349581	0.349583
0.71372	0.349591	0.349593
0.713792	0.349602	0.349604
0.713865	0.349612	0.349614
0.713937	0.349622	0.349624
0.71401	0.349632	0.349634
0.714082	0.349642	0.349644
0.714155	0.349652	0.349654
0.714227	0.349662	0.349664
0.7143	0.349673	0.349675
0.714372	0.349683	0.349685
0.714445	0.349693	0.349695
0.714517	0.349703	0.349705
0.71459	0.349713	0.349715
0.714662	0.349723	0.349725
0.714735	0.349733	0.349735
0.714807	0.349744	0.349745
0.71488	0.349754	0.349756
0.714952	0.349764	0.349766
0.715025	0.349774	0.349776
0.715098	0.349784	0.349786
0.71517	0.349794	0.349796
0.715243	0.349804	0.349806
0.715315	0.349814	0.349816
0.715388	0.349824	0.349826
0.71546	0.349835	0.349836
0.715533	0.349845	0.349847
0.715606	0.349855	0.349857
0.715678	0.349865	0.349867
0.715751	0.349875	0.349877
0.715823	0.349885	0.349887
0.715896	0.349895	0.349897
0.715969	0.349905	0.349907
0.716041	0.349915	0.349917
0.716114	0.349925	0.349927
0.716187	0.349935	0.349937
0.716259	0.349945	0.349947
0.716332	0.349956	0.349957
0.716404	0.349966	0.349968
0.716477	0.349976	0.349978
0.71655	0.349986	0.349988
0.716622	0.349996	0.349998
0.716695	0.350006	0.350008
0.716768	0.350016	0.350018
0.71684	0.350026	0.350028
0.716913	0.350036	0.350038
0.716986	0.350046	0.350048
0.717059	0.350056	0.350058
0.717131	0.350066	0.350068
0.717204	0.350076	0.350078
0.717277	0.350086	0.350088
0.717349	0.350096	0.350098
0.717422	0.350106	0.350108
0.717495	0.350116	0.350118
0.717568	0.350126	0.350128
0.71764	0.350136	0.350138
0.717713	0.350146	0.350148
0.717786	0.350156	0.350158
0.717859	0.350166	0.350168
0.717931	0.350176	0.350178
0.718004	0.350186	0.350188
0.718077	0.350196	0.350198
0.71815	0.350206	0.350208
0.718222	0.350216	0.350218
0.718295	0.350226	0.350228
0.718368	0.350236	0.350238
0.718441	0.350246	0.350248
0.718514	0.350256	0.350258
0.718586	0.350266	0.350268
0.718659	0.350276	0.350278
0.718732	0.350286	0.350288
0.718805	0.350296	0.350298
0.718878	0.350306	0.350308
0.71895	0.350316	0.350318
0.719023	0.350326	0.350328
0.719096	0.350336	0.350338
0.719169	0.350346	0.350348
0.719242	0.350356	0.350358
0.719315	0.350366	0.350368
0.719388	0.350376	0.350378
0.71946	0.350386	0.350388
0.719533	0.350396	0.350398
0.719606	0.350406	0.350408
0.719679	0.350416	0.350418
0.719752	0.350426	0.350428
0.719825	0.350436	0.350438
0.719898	0.350446	0.350448
0.719971	0.350456	0.350458
0.720043	0.350466	0.350468
0.720116	0.350476	0.350477
0.720189	0.350485	0.350487
0.720262	0.350495	0.350497
0.720335	0.350505	0.350507
0.720408	0.350515	0.350517
0.720481	0.350525	0.350527
0.720554	0.350535	0.350537
0.720627	0.350545	0.350547
0.7207	0.350555	0.350557
0.720773	0.350565	0.350567
0.720846	0.350575	0.350577
0.720919	0.350585	0.350587
0.720992	0.350595	0.350596
0.721065	0.350604	0.350606
0.721138	0.350614	0.350616
0.721211	0.350624	0.350626
0.721284	0.350634	0.350636
0.721357	0.350644	0.350646
0.72143	0.350654	0.350656
0.721503	0.350664	0.350666
0.721576	0.350674	0.350676
0.721649	0.350683	0.350685
0.721722	0.350693	0.350695
0.721795	0.350703	0.350705
0.721868	0.350713	0.350715
0.721941	0.350723	0.350725
0.722014	0.350733	0.350735
0.722087	0.350743	0.350745
0.72216	0.350753	0.350755
0.722233	0.350762	0.350764
0.722306	0.350772	0.350774
0.722379	0.350782	0.350784
0.722452	0.350792	0.350794
0.722525	0.350802	0.350804
0.722598	0.350812	0.350814
0.722672	0.350822	0.350824
0.722745	0.350831	0.350833
0.722818	0.350841	0.350843
0.722891	0.350851	0.350853
0.722964	0.350861	0.350863
0.723037	0.350871	0.350873
0.72311	0.350881	0.350883
0.723183	0.35089	0.350892
0.723256	0.3509	0.350902
0.72333	0.35091	0.350912
0.723403	0.35092	0.350922
0.723476	0.35093	0.350932
0.723549	0.350939	0.350941
0.723622	0.350949	0.350951
0.723695	0.350959	0.350961
0.723769	0.350969	0.350971
0.723842	0.350979	0.350981
0.723915	0.350988	0.35099
0.723988	0.350998	0.351
0.724061	0.351008	0.35101
0.724134	0.351018	0.35102
0.724208	0.351028	0.35103
0.724281	0.351037	0.351039
0.724354	0.351047	0.351049
0.724427	0.351057	0.351059
0.7245	0.351067	0.351069
0.724574	0.351076	0.351078
0.724647	0.351086	0.351088
0.72472	0.351096	0.351098
0.724793	0.351106	0.351108
0.724867	0.351116	0.351118
0.72494	0.351125	0.351127
0.725013	0.351135	0.351137
0.725086	0.351145	0.351147
0.72516	0.351155	0.351157
0.725233	0.351164	0.351166
0.725306	0.351174	0.351176
0.72538	0.351184	0.351186
0.725453	0.351194	0.351196
0.725526	0.351203	0.351205
0.725599	0.351213	0.351215
0.725673	0.351223	0.351225
0.725746	0.351232	0.351235
0.725819	0.351242	0.351244
0.725893	0.351252	0.351254
0.725966	0.351262	0.351264
0.726039	0.351271	0.351273
0.726113	0.351281	0.351283
0.726186	0.351291	0.351293
0.726259	0.351301	0.351303
0.726333	0.35131	0.351312
0.726406	0.35132	0.351322
0.726479	0.35133	0.351332
0.726553	0.351339	0.351341
0.726626	0.351349	0.351351
0.7267	0.351359	0.351361
0.726773	0.351368	0.35137
0.726846	0.351378	0.35138
0.72692	0.351388	0.35139
0.726993	0.351398	0.3514
0.727067	0.351407	0.351409
0.72714	0.351417	0.351419
0.727213	0.351427	0.351429
0.727287	0.351436	0.351438
0.72736	0.351446	0.351448
0.727434	0.351456	0.351458
0.727507	0.351465	0.351467
0.72758	0.351475	0.351477
0.727654	0.351485	0.351487
0.727727	0.351494	0.351496
0.727801	0.351504	0.351506
0.727874	0.351514	0.351516
0.727948	0.351523	0.351525
0.728021	0.351533	0.351535
0.728095	0.351543	0.351545
0.728168	0.351552	0.351554
0.728242	0.351562	0.351564
0.728315	0.351571	0.351573
0.728389	0.351581	0.351583
0.728462	0.351591	0.351593
0.728536	0.3516	0.351602
0.728609	0.35161	0.351612
0.728683	0.35162	0.351622
0.728756	0.351629	0.351631
0.72883	0.351639	0.351641
0.728903	0.351648	0.35165
0.728977	0.351658	0.35166
0.72905	0.351668	0.35167
0.729124	0.351677	0.351679
0.729197	0.351687	0.351689
0.729271	0.351697	0.351699
0.729345	0.351706	0.351708
0.729418	0.351716	0.351718
0.729492	0.351725	0.351727
0.729565	0.351735	0.351737
0.729639	0.351744	0.351747
0.729713	0.351754	0.351756
0.729786	0.351764	0.351766
0.72986	0.351773	0.351775
0.729933	0.351783	0.351785
0.730007	0.351792	0.351794
0.730081	0.351802	0.351804
0.730154	0.351812	0.351814
0.730228	0.351821	0.351823
0.730301	0.351831	0.351833
0.730375	0.35184	0.351842
0.730449	0.35185	0.351852
0.730522	0.351859	0.351861
0.730596	0.351869	0.351871
0.73067	0.351879	0.351881
0.730743	0.351888	0.35189
0.730817	0.351898	0.3519
0.730891	0.351907	0.351909
0.730964	0.351917	0.351919
0.731038	0.351926	0.351928
0.731112	0.351936	0.351938
0.731185	0.351945	0.351947
0.731259	0.351955	0.351957
0.731333	0.351964	0.351966
0.731407	0.351974	0.351976
0.73148	0.351983	0.351986
0.731554	0.351993	0.351995
0.731628	0.352002	0.352005
0.731701	0.352012	0.352014
0.731775	0.352022	0.352024
0.731849	0.352031	0.352033
0.731923	0.352041	0.352043
0.731996	0.35205	0.352052
0.73207	0.35206	0.352062
0.732144	0.352069	0.352071
0.732218	0.352079	0.352081
0.732292	0.352088	0.35209
0.732365	0.352098	0.3521
0.732439	0.352107	0.352109
0.732513	0.352117	0.352119
0.732587	0.352126	0.352128
0.73266	0.352136	0.352138
0.732734	0.352145	0.352147
0.732808	0.352154	0.352157
0.732882	0.352164	0.352166
0.732956	0.352173	0.352175
0.73303	0.352183	0.352185
0.733103	0.352192	0.352194
0.733177	0.352202	0.352204
0.733251	0.352211	0.352213
0.733325	0.352221	0.352223
0.733399	0.35223	0.352232
0.733473	0.35224	0.352242
0.733547	0.352249	0.352251
0.73362	0.352259	0.352261
0.733694	0.352268	0.35227
0.733768	0.352277	0.35228
0.733842	0.352287	0.352289
0.733916	0.352296	0.352298
0.73399	0.352306	0.352308
0.734064	0.352315	0.352317
0.734138	0.352325	0.352327
0.734212	0.352334	0.352336
0.734286	0.352343	0.352346
0.734359	0.352353	0.352355
0.734433	0.352362	0.352364
0.734507	0.352372	0.352374
0.734581	0.352381	0.352383
0.734655	0.352391	0.352393
0.734729	0.3524	0.352402
0.734803	0.352409	0.352411
0.734877	0.352419	0.352421
0.734951	0.352428	0.35243
0.735025	0.352438	0.35244
0.735099	0.352447	0.352449
0.735173	0.352456	0.352458
0.735247	0.352466	0.352468
0.735321	0.352475	0.352477
0.735395	0.352485	0.352487
0.735469	0.352494	0.352496
0.735543	0.352503	0.352505
0.735617	0.352513	0.352515
0.735691	0.352522	0.352524
0.735765	0.352531	0.352534
0.735839	0.352541	0.352543
0.735913	0.35255	0.352552
0.735987	0.35256	0.352562
0.736061	0.352569	0.352571
0.736135	0.352578	0.35258
0.736209	0.352588	0.35259
0.736283	0.352597	0.352599
0.736357	0.352606	0.352608
0.736431	0.352616	0.352618
0.736506	0.352625	0.352627
0.73658	0.352634	0.352636
0.736654	0.352644	0.352646
0.736728	0.352653	0.352655
0.736802	0.352662	0.352664
0.736876	0.352672	0.352674
0.73695	0.352681	0.352683
0.737024	0.35269	0.352692
0.737098	0.3527	0.352702
0.737173	0.352709	0.352711
0.737247	0.352718	0.35272
0.737321	0.352728	0.35273
0.737395	0.352737	0.352739
0.737469	0.352746	0.352748
0.737543	0.352756	0.352758
0.737617	0.352765	0.352767
0.737692	0.352774	0.352776
0.737766	0.352784	0.352786
0.73784	0.352793	0.352795
0.737914	0.352802	0.352804
0.737988	0.352811	0.352814
0.738062	0.352821	0.352823
0.738137	0.35283	0.352832
0.738211	0.352839	0.352841
0.738285	0.352849	0.352851
0.738359	0.352858	0.35286
0.738434	0.352867	0.352869
0.738508	0.352876	0.352879
0.738582	0.352886	0.352888
0.738656	0.352895	0.352897
0.73873	0.352904	0.352906
0.738805	0.352913	0.352916
0.738879	0.352923	0.352925
0.738953	0.352932	0.352934
0.739027	0.352941	0.352943
0.739102	0.352951	0.352953
0.739176	0.35296	0.352962
0.73925	0.352969	0.352971
0.739325	0.352978	0.35298
0.739399	0.352988	0.35299
0.739473	0.352997	0.352999
0.739547	0.353006	0.353008
0.739622	0.353015	0.353017
0.739696	0.353024	0.353027
0.73977	0.353034	0.353036
0.739845	0.353043	0.353045
0.739919	0.353052	0.353054
0.739993	0.353061	0.353063
0.740068	0.353071	0.353073
0.740142	0.35308	0.353082
0.740216	0.353089	0.353091
0.740291	0.353098	0.3531
0.740365	0.353107	0.35311
0.740439	0.353117	0.353119
0.740514	0.353126	0.353128
0.740588	0.353135	0.353137
0.740663	0.353144	0.353146
0.740737	0.353153	0.353156
0.740811	0.353163	0.353165
0.740886	0.353172	0.353174
0.74096	0.353181	0.353183
0.741035	0.35319	0.353192
0.741109	0.353199	0.353202
0.741183	0.353209	0.353211
0.741258	0.353218	0.35322
0.741332	0.353227	0.353229
0.741407	0.353236	0.353238
0.741481	0.353245	0.353247
0.741556	0.353254	0.353257
0.74163	0.353264	0.353266
0.741705	0.353273	0.353275
0.741779	0.353282	0.353284
0.741853	0.353291	0.353293
0.741928	0.3533	0.353302
0.742002	0.353309	0.353311
0.742077	0.353319	0.353321
0.742151	0.353328	0.35333
0.742226	0.353337	0.353339
0.7423	0.353346	0.353348
0.742375	0.353355	0.353357
0.742449	0.353364	0.353366
0.742524	0.353373	0.353375
0.742598	0.353382	0.353385
0.742673	0.353392	0.353394
0.742747	0.353401	0.353403
0.742822	0.35341	0.353412
0.742897	0.353419	0.353421
0.742971	0.353428	0.35343
0.743046	0.353437	0.353439
0.74312	0.353446	0.353448
0.743195	0.353455	0.353458
0.743269	0.353465	0.353467
0.743344	0.353474	0.353476
0.743419	0.353483	0.353485
0.743493	0.353492	0.353494
0.743568	0.353501	0.353503
0.743642	0.35351	0.353512
0.743717	0.353519	0.353521
0.743792	0.353528	0.35353
0.743866	0.353537	0.353539
0.743941	0.353546	0.353548
0.744015	0.353555	0.353558
0.74409	0.353564	0.353567
0.744165	0.353574	0.353576
0.744239	0.353583	0.353585
0.744314	0.353592	0.353594
0.744389	0.353601	0.353603
0.744463	0.35361	0.353612
0.744538	0.353619	0.353621
0.744613	0.353628	0.35363
0.744687	0.353637	0.353639
0.744762	0.353646	0.353648
0.744837	0.353655	0.353657
0.744911	0.353664	0.353666
0.744986	0.353673	0.353675
0.745061	0.353682	0.353684
0.745135	0.353691	0.353693
0.74521	0.3537	0.353702
0.745285	0.353709	0.353712
0.74536	0.353718	0.353721
0.745434	0.353727	0.35373
0.745509	0.353736	0.353739
0.745584	0.353745	0.353748
0.745659	0.353754	0.353757
0.745733	0.353763	0.353766
0.745808	0.353773	0.353775
0.745883	0.353782	0.353784
0.745958	0.353791	0.353793
0.746032	0.3538	0.353802
0.746107	0.353809	0.353811
0.746182	0.353818	0.35382
0.746257	0.353827	0.353829
0.746331	0.353836	0.353838
0.746406	0.353845	0.353847
0.746481	0.353854	0.353856
0.746556	0.353863	0.353865
0.746631	0.353872	0.353874
0.746706	0.35388	0.353883
0.74678	0.353889	0.353892
